flight_date,departure_scheduled,departure_estimated,airline_name,flight_number,flight_iata,flight_icao,flight_status,departure_airport,departure_iata,departure_icao,departure_terminal,arrival_airport,arrival_iata,arrival_icao,arrival_scheduled,arrival_estimated
8/22/2021,2021-08-22T18:10:00+00:00,2021-08-22T18:10:00+00:00,Air China LTD,3283,CA3283,CCA3283,scheduled,Shanghai Hongqiao International,SHA,ZSSS,2,Guangzhou Baiyun International,CAN,ZGGG,2021-08-22T20:25:00+00:00,2021-08-22T20:25:00+00:00
8/24/2021,2021-08-24T09:25:00+00:00,2021-08-24T09:25:00+00:00,Air China LTD,5934,CA5934,CCA5934,cancelled,Tauranga,TRG,NZTG,NA,Auckland International,AKL,NZAA,2021-08-24T10:05:00+00:00,2021-08-24T10:05:00+00:00
8/24/2021,2021-08-24T02:00:00+00:00,2021-08-24T02:00:00+00:00,Suparna Airlines,7943,Y87943,YZR7943,scheduled,Lishe International Airport,NGB,ZSNB,NA,Tianjin Binhai International,TSN,ZBTJ,2021-08-24T04:15:00+00:00,2021-08-24T04:15:00+00:00
8/24/2021,2021-08-24T02:40:00+00:00,2021-08-24T02:40:00+00:00,Longhao Airlines,4027,GI4027,LHA4027,scheduled,Tianjin Binhai International,TSN,ZBTJ,NA,Shenzhen,SZX,ZGSZ,2021-08-24T05:45:00+00:00,2021-08-24T05:45:00+00:00
8/24/2021,2021-08-24T07:05:00+00:00,2021-08-24T07:05:00+00:00,Jetstar Japan,201,GK201,JJP201,scheduled,Narita International Airport,NRT,RJAA,3,Kansai International,KIX,RJBB,2021-08-24T08:35:00+00:00,2021-08-24T08:35:00+00:00
8/24/2021,2021-08-24T05:05:00+00:00,2021-08-24T05:05:00+00:00,Qantas,7418,QF7418,QFA7418,scheduled,Rockhampton,ROK,YBRK,NA,Mackay,MKY,YBMK,2021-08-24T06:00:00+00:00,2021-08-24T06:00:00+00:00
8/24/2021,2021-08-24T02:40:00+00:00,2021-08-24T02:40:00+00:00,Air Horizont,3810,HT3810,HAT3810,scheduled,Nanchang,KHN,ZSCN,NA,Zhengzhou,CGO,ZHCC,2021-08-24T04:20:00+00:00,2021-08-24T04:20:00+00:00
8/24/2021,2021-08-24T02:15:00+00:00,2021-08-24T02:15:00+00:00,SF Airlines,6960,O36960,CSS6960,scheduled,Nanchang,KHN,ZSCN,NA,Hangzhou,HGH,ZSHC,2021-08-24T03:10:00+00:00,2021-08-24T03:10:00+00:00
8/24/2021,2021-08-24T06:55:00+00:00,2021-08-24T06:55:00+00:00,StarFlyer,72,7G72,SFJ72,scheduled,Kita Kyushu,KKJ,RJFR,NA,Haneda Airport,HND,RJTT,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T06:55:00+00:00,2021-08-24T06:55:00+00:00,ANA,3872,NH3872,ANA3872,scheduled,Kita Kyushu,KKJ,RJFR,NA,Haneda Airport,HND,RJTT,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T05:35:00+00:00,2021-08-24T05:35:00+00:00,SF Airlines,6895,O36895,CSS6895,scheduled,Shanghai,HFE,ZSOF,NA,Shenzhen,SZX,ZGSZ,2021-08-24T07:55:00+00:00,2021-08-24T07:55:00+00:00
8/24/2021,2021-08-24T06:00:00+00:00,2021-08-24T06:00:00+00:00,Air New Zealand,5825,NZ5825,ANZ5825,cancelled,Hamilton,HLZ,NZHN,NA,Wellington International,WLG,NZWN,2021-08-24T07:15:00+00:00,2021-08-24T07:15:00+00:00
8/24/2021,2021-08-24T02:05:00+00:00,2021-08-24T02:05:00+00:00,Cathay Pacific,844,CX844,CPA844,scheduled,Hong Kong International,HKG,VHHH,1,John F Kennedy International,JFK,KJFK,2021-08-24T06:00:00+00:00,2021-08-24T06:00:00+00:00
8/24/2021,2021-08-24T02:05:00+00:00,2021-08-24T02:05:00+00:00,Malaysia Airlines,9210,MH9210,MAS9210,scheduled,Hong Kong International,HKG,VHHH,1,John F Kennedy International,JFK,KJFK,2021-08-24T06:00:00+00:00,2021-08-24T06:00:00+00:00
8/24/2021,2021-08-24T02:05:00+00:00,2021-08-24T02:05:00+00:00,American Airlines,8916,AA8916,AAL8916,scheduled,Hong Kong International,HKG,VHHH,1,John F Kennedy International,JFK,KJFK,2021-08-24T06:00:00+00:00,2021-08-24T06:00:00+00:00
8/24/2021,2021-08-24T01:55:00+00:00,2021-08-24T01:55:00+00:00,EgyptAir,510,MS510,MSR510,scheduled,Hong Kong International,HKG,VHHH,NA,Suvarnabhumi International,BKK,VTBS,2021-08-24T03:45:00+00:00,2021-08-24T03:45:00+00:00
8/24/2021,2021-08-24T01:20:00+00:00,2021-08-24T01:20:00+00:00,Polar Air Cargo,97,PO97,PAC97,scheduled,Hong Kong International,HKG,VHHH,NA,Seoul (Incheon),ICN,RKSI,2021-08-24T05:55:00+00:00,2021-08-24T05:55:00+00:00
8/24/2021,2021-08-24T01:15:00+00:00,2021-08-24T01:15:00+00:00,Cathay Pacific,675,CX675,CPA675,scheduled,Hong Kong International,HKG,VHHH,1,Ben Gurion International,TLV,LLBG,2021-08-24T07:50:00+00:00,2021-08-24T07:50:00+00:00
8/24/2021,2021-08-24T01:15:00+00:00,2021-08-24T01:15:00+00:00,Cathay Pacific,219,CX219,CPA219,scheduled,Hong Kong International,HKG,VHHH,1,Manchester Airport,MAN,EGCC,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00
8/24/2021,2021-08-24T02:05:00+00:00,2021-08-24T02:05:00+00:00,ASL Airlines Belgium,812,3V812,TAY812,scheduled,Jinan,TNA,ZSJN,NA,Liege Airport,LGG,EBLG,2021-08-24T06:40:00+00:00,2021-08-24T06:40:00+00:00
8/24/2021,2021-08-24T01:25:00+00:00,2021-08-24T01:25:00+00:00,China Postal Airlines,9075,CF9075,CYZ9075,scheduled,Jinan,TNA,ZSJN,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-24T02:45:00+00:00,2021-08-24T02:45:00+00:00
8/24/2021,2021-08-24T01:40:00+00:00,2021-08-24T01:40:00+00:00,Jetstar,981,JQ981,JST981,scheduled,Perth International,PER,YPPH,3,Tullamarine,MEL,YMML,2021-08-24T07:10:00+00:00,2021-08-24T07:10:00+00:00
8/24/2021,2021-08-24T01:25:00+00:00,2021-08-24T01:25:00+00:00,SF Airlines,6981,O36981,CSS6981,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Hangzhou,HGH,ZSHC,2021-08-24T03:35:00+00:00,2021-08-24T03:35:00+00:00
8/24/2021,2021-08-24T01:25:00+00:00,2021-08-24T01:25:00+00:00,SF Airlines,7191,O37191,CSS7191,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Hangzhou,HGH,ZSHC,2021-08-24T03:35:00+00:00,2021-08-24T03:35:00+00:00
8/24/2021,2021-08-24T01:50:00+00:00,2021-08-24T01:50:00+00:00,China Postal Airlines,9020,CF9020,CYZ9020,scheduled,Beijing Capital International,PEK,ZBAA,NA,Guangzhou Baiyun International,CAN,ZGGG,2021-08-24T05:30:00+00:00,2021-08-24T05:30:00+00:00
8/24/2021,2021-08-24T01:45:00+00:00,2021-08-24T01:45:00+00:00,Qatar Airways,8073,QR8073,QTR8073,scheduled,Beijing Capital International,PEK,ZBAA,3,Doha International,DOH,OTHH,2021-08-24T05:25:00+00:00,2021-08-24T05:25:00+00:00
8/24/2021,2021-08-24T01:15:00+00:00,2021-08-24T01:15:00+00:00,Suparna Airlines,7980,Y87980,YZR7980,scheduled,Beijing Capital International,PEK,ZBAA,NA,Hangzhou,HGH,ZSHC,2021-08-24T03:30:00+00:00,2021-08-24T03:30:00+00:00
8/24/2021,2021-08-24T00:10:00+00:00,2021-08-24T00:10:00+00:00,Saudia,453,SV453,SVA453,scheduled,King Abdulaziz International,JED,OEJN,1,Civil,KRT,HSSK,2021-08-24T01:00:00+00:00,2021-08-24T01:00:00+00:00
8/24/2021,2021-08-24T00:35:00+00:00,2021-08-24T00:35:00+00:00,Malaysia Airlines,6422,MH6422,MAS6422,scheduled,Perth International,PER,YPPH,NA,Kuala Lumpur International Airport (klia),KUL,WMKK,2021-08-24T06:15:00+00:00,2021-08-24T06:15:00+00:00
8/24/2021,2021-08-24T01:00:00+00:00,2021-08-24T01:00:00+00:00,SF Airlines,6945,O36945,CSS6945,scheduled,Beijing Capital International,PEK,ZBAA,NA,Wuxi,WUX,ZSWX,2021-08-24T03:10:00+00:00,2021-08-24T03:10:00+00:00
8/24/2021,2021-08-24T01:00:00+00:00,2021-08-24T01:00:00+00:00,SF Airlines,6913,O36913,CSS6913,scheduled,Beijing Capital International,PEK,ZBAA,NA,Hangzhou,HGH,ZSHC,2021-08-24T03:15:00+00:00,2021-08-24T03:15:00+00:00
8/24/2021,2021-08-24T00:50:00+00:00,2021-08-24T00:50:00+00:00,SriLankan Airlines,869,UL869,ALK869,scheduled,Beijing Capital International,PEK,ZBAA,NA,Bandaranaike International,CMB,VCBI,2021-08-24T05:45:00+00:00,2021-08-24T05:45:00+00:00
8/24/2021,2021-08-24T00:45:00+00:00,2021-08-24T00:45:00+00:00,Air China LTD,1083,CA1083,CCA1083,scheduled,Beijing Capital International,PEK,ZBAA,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-24T02:45:00+00:00,2021-08-24T02:45:00+00:00
8/24/2021,2021-08-24T00:40:00+00:00,2021-08-24T00:40:00+00:00,SF Airlines,6865,O36865,CSS6865,scheduled,Beijing Capital International,PEK,ZBAA,NA,Hangzhou,HGH,ZSHC,2021-08-24T02:50:00+00:00,2021-08-24T02:50:00+00:00
8/24/2021,2021-08-24T00:35:00+00:00,2021-08-24T00:35:00+00:00,SF Airlines,6909,O36909,CSS6909,scheduled,Beijing Capital International,PEK,ZBAA,NA,Shenzhen,SZX,ZGSZ,2021-08-24T04:05:00+00:00,2021-08-24T04:05:00+00:00
8/24/2021,2021-08-24T00:15:00+00:00,2021-08-24T00:15:00+00:00,Mahan Air,78,W578,IRM78,active,Beijing Capital International,PEK,ZBAA,3,NA,IKA,OIIE,2021-08-24T03:45:00+00:00,2021-08-24T03:45:00+00:00
8/24/2021,2021-08-24T09:45:00+00:00,2021-08-24T09:45:00+00:00,Air New Zealand,8979,NZ8979,ANZ8979,scheduled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T11:25:00+00:00,2021-08-24T11:25:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Air New Zealand,8977,NZ8977,ANZ8977,scheduled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T11:10:00+00:00,2021-08-24T11:10:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Air New Zealand,940,NZ940,ANZ940,cancelled,Auckland International,AKL,NZAA,I,Rarotonga,RAR,NCRG,2021-08-23T15:05:00+00:00,2021-08-23T15:05:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Singapore Airlines,4208,SQ4208,SIA4208,cancelled,Auckland International,AKL,NZAA,I,Rarotonga,RAR,NCRG,2021-08-23T15:05:00+00:00,2021-08-23T15:05:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Air New Zealand,635,NZ635,ANZ635,cancelled,Auckland International,AKL,NZAA,D,Queenstown,ZQN,NZQN,2021-08-24T11:25:00+00:00,2021-08-24T11:25:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Turkish Airlines,8725,TK8725,THY8725,cancelled,Auckland International,AKL,NZAA,D,Queenstown,ZQN,NZQN,2021-08-24T11:25:00+00:00,2021-08-24T11:25:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Singapore Airlines,4394,SQ4394,SIA4394,cancelled,Auckland International,AKL,NZAA,D,Queenstown,ZQN,NZQN,2021-08-24T11:25:00+00:00,2021-08-24T11:25:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Etihad Airways,4553,EY4553,ETD4553,cancelled,Auckland International,AKL,NZAA,D,Queenstown,ZQN,NZQN,2021-08-24T11:25:00+00:00,2021-08-24T11:25:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,EVA Air,3249,BR3249,EVA3249,cancelled,Auckland International,AKL,NZAA,D,Queenstown,ZQN,NZQN,2021-08-24T11:25:00+00:00,2021-08-24T11:25:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Air New Zealand,415,NZ415,ANZ415,cancelled,Auckland International,AKL,NZAA,D,Wellington International,WLG,NZWN,2021-08-24T10:35:00+00:00,2021-08-24T10:35:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Singapore Airlines,4374,SQ4374,SIA4374,cancelled,Auckland International,AKL,NZAA,D,Wellington International,WLG,NZWN,2021-08-24T10:35:00+00:00,2021-08-24T10:35:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Etihad Airways,4485,EY4485,ETD4485,cancelled,Auckland International,AKL,NZAA,D,Wellington International,WLG,NZWN,2021-08-24T10:35:00+00:00,2021-08-24T10:35:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,EVA Air,3237,BR3237,EVA3237,cancelled,Auckland International,AKL,NZAA,D,Wellington International,WLG,NZWN,2021-08-24T10:35:00+00:00,2021-08-24T10:35:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Jetstar,229,JQ229,JST229,cancelled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Fiji Airways,5515,FJ5515,FJI5515,cancelled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,LATAM Airlines,5672,LA5672,LAN5672,cancelled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Qantas,4951,QF4951,QFA4951,cancelled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:30:00+00:00,2021-08-24T09:30:00+00:00,Emirates,7527,EK7527,UAE7527,cancelled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:15:00+00:00,2021-08-24T09:15:00+00:00,Air New Zealand,141,NZ141,ANZ141,cancelled,Auckland International,AKL,NZAA,I,Brisbane International,BNE,YBBN,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:15:00+00:00,2021-08-24T09:15:00+00:00,Turkish Airlines,8729,TK8729,THY8729,cancelled,Auckland International,AKL,NZAA,I,Brisbane International,BNE,YBBN,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:15:00+00:00,2021-08-24T09:15:00+00:00,Singapore Airlines,4215,SQ4215,SIA4215,cancelled,Auckland International,AKL,NZAA,I,Brisbane International,BNE,YBBN,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:15:00+00:00,2021-08-24T09:15:00+00:00,Etihad Airways,4408,EY4408,ETD4408,cancelled,Auckland International,AKL,NZAA,I,Brisbane International,BNE,YBBN,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:15:00+00:00,2021-08-24T09:15:00+00:00,Air China LTD,5104,CA5104,CCA5104,cancelled,Auckland International,AKL,NZAA,I,Brisbane International,BNE,YBBN,2021-08-24T10:55:00+00:00,2021-08-24T10:55:00+00:00
8/24/2021,2021-08-24T09:10:00+00:00,2021-08-24T09:10:00+00:00,Air New Zealand,1291,NZ1291,ANZ1291,cancelled,Auckland International,AKL,NZAA,D,Christchurch International,CHC,NZCH,2021-08-24T10:35:00+00:00,2021-08-24T10:35:00+00:00
8/24/2021,2021-08-24T09:10:00+00:00,2021-08-24T09:10:00+00:00,Air New Zealand,934,NZ934,ANZ934,cancelled,Auckland International,AKL,NZAA,I,Hanan,IUE,NIUE,2021-08-23T13:40:00+00:00,2021-08-23T13:40:00+00:00
8/24/2021,2021-08-24T00:45:00+00:00,2021-08-24T00:45:00+00:00,Biman Bangladesh Airlines,44,BG44,BBC44,scheduled,Kuwait International,KWI,OKBK,1,Zia International,DAC,VGHS,2021-08-24T09:00:00+00:00,2021-08-24T09:00:00+00:00
8/24/2021,2021-08-24T01:20:00+00:00,2021-08-24T01:20:00+00:00,Aircompany Armenia,724,RM724,NGT724,scheduled,Zvartnots International,EVN,UDYZ,NA,Novo Alexeyevka International,TBS,UGTB,2021-08-24T01:50:00+00:00,2021-08-24T01:50:00+00:00
8/24/2021,2021-08-24T02:35:00+00:00,2021-08-24T02:35:00+00:00,YTO Cargo Airlines,9019,YG9019,HYT9019,scheduled,Yinchuan,INC,ZLIC,NA,Xianyang,XIY,ZLXY,2021-08-24T03:50:00+00:00,2021-08-24T03:50:00+00:00
8/24/2021,2021-08-24T05:05:00+00:00,2021-08-24T05:05:00+00:00,Air Niugini,200,PX200,ANG200,scheduled,Jackson Field,POM,AYPY,D,Nadzab,LAE,AYNZ,2021-08-24T06:05:00+00:00,2021-08-24T06:05:00+00:00
8/24/2021,2021-08-24T05:05:00+00:00,2021-08-24T05:05:00+00:00,Air Niugini,120,PX120,ANG120,scheduled,Jackson Field,POM,AYPY,D,Boram,WWK,AYWK,2021-08-24T07:05:00+00:00,2021-08-24T07:05:00+00:00
8/24/2021,2021-08-24T02:20:00+00:00,2021-08-24T02:20:00+00:00,Longhao Airlines,4106,GI4106,LHA4106,scheduled,Daguocun,SJW,ZBSJ,NA,Lianyungang,LYG,ZSLG,2021-08-24T03:40:00+00:00,2021-08-24T03:40:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Air New Zealand,1294,NZ1294,ANZ1294,scheduled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Air New Zealand,5332,NZ5332,ANZ5332,scheduled,Christchurch International,CHC,NZCH,NA,Wellington International,WLG,NZWN,2021-08-24T08:00:00+00:00,2021-08-24T08:00:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Etihad Airways,4560,EY4560,ETD4560,scheduled,Christchurch International,CHC,NZCH,NA,Wellington International,WLG,NZWN,2021-08-24T08:00:00+00:00,2021-08-24T08:00:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Air New Zealand,522,NZ522,ANZ522,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Qantas,8544,QF8544,QFA8544,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Etihad Airways,4532,EY4532,ETD4532,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Air China LTD,5908,CA5908,CCA5908,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,EVA Air,3218,BR3218,EVA3218,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T06:45:00+00:00,2021-08-24T06:45:00+00:00,Air New Zealand,5840,NZ5840,ANZ5840,scheduled,Christchurch International,CHC,NZCH,NA,Nelson,NSN,NZNS,2021-08-24T07:40:00+00:00,2021-08-24T07:40:00+00:00
8/24/2021,2021-08-24T06:40:00+00:00,2021-08-24T06:40:00+00:00,Air New Zealand,5741,NZ5741,ANZ5741,scheduled,Christchurch International,CHC,NZCH,NA,Dunedin International,DUD,NZDN,2021-08-24T07:45:00+00:00,2021-08-24T07:45:00+00:00
8/24/2021,2021-08-24T06:40:00+00:00,2021-08-24T06:40:00+00:00,Etihad Airways,4491,EY4491,ETD4491,scheduled,Christchurch International,CHC,NZCH,NA,Dunedin International,DUD,NZDN,2021-08-24T07:45:00+00:00,2021-08-24T07:45:00+00:00
8/24/2021,2021-08-24T06:35:00+00:00,2021-08-24T06:35:00+00:00,Air New Zealand,5330,NZ5330,ANZ5330,scheduled,Christchurch International,CHC,NZCH,NA,Wellington International,WLG,NZWN,2021-08-24T07:35:00+00:00,2021-08-24T07:35:00+00:00
8/24/2021,2021-08-24T06:35:00+00:00,2021-08-24T06:35:00+00:00,Etihad Airways,4592,EY4592,ETD4592,scheduled,Christchurch International,CHC,NZCH,NA,Wellington International,WLG,NZWN,2021-08-24T07:35:00+00:00,2021-08-24T07:35:00+00:00
8/24/2021,2021-08-24T06:30:00+00:00,2021-08-24T06:30:00+00:00,Air New Zealand,5711,NZ5711,ANZ5711,scheduled,Christchurch International,CHC,NZCH,NA,Invercargill,IVC,NZNV,2021-08-24T07:55:00+00:00,2021-08-24T07:55:00+00:00
8/24/2021,2021-08-24T06:30:00+00:00,2021-08-24T06:30:00+00:00,Jetstar,226,JQ226,JST226,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T07:50:00+00:00,2021-08-24T07:50:00+00:00
8/24/2021,2021-08-24T06:30:00+00:00,2021-08-24T06:30:00+00:00,Fiji Airways,5512,FJ5512,FJI5512,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T07:50:00+00:00,2021-08-24T07:50:00+00:00
8/24/2021,2021-08-24T06:30:00+00:00,2021-08-24T06:30:00+00:00,Emirates,7486,EK7486,UAE7486,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T07:50:00+00:00,2021-08-24T07:50:00+00:00
8/24/2021,2021-08-24T06:30:00+00:00,2021-08-24T06:30:00+00:00,Qantas,4952,QF4952,QFA4952,cancelled,Christchurch International,CHC,NZCH,NA,Auckland International,AKL,NZAA,2021-08-24T07:50:00+00:00,2021-08-24T07:50:00+00:00
8/24/2021,2021-08-24T06:25:00+00:00,2021-08-24T06:25:00+00:00,Qantas,7524,QF7524,QFA7524,scheduled,Christchurch International,CHC,NZCH,NA,Kingsford Smith,SYD,YSSY,2021-08-24T07:40:00+00:00,2021-08-24T07:40:00+00:00
8/24/2021,2021-08-24T02:05:00+00:00,2021-08-24T02:05:00+00:00,SF Airlines,7253,O37253,CSS7253,scheduled,Wenzhou,WNZ,ZSWZ,NA,Weihai,WEH,ZSWH,2021-08-24T04:25:00+00:00,2021-08-24T04:25:00+00:00
8/24/2021,2021-08-24T08:40:00+00:00,2021-08-24T08:40:00+00:00,Emirates,7542,EK7542,UAE7542,cancelled,Wellington International,WLG,NZWN,NA,Auckland International,AKL,NZAA,2021-08-24T09:45:00+00:00,2021-08-24T09:45:00+00:00
8/24/2021,2021-08-24T03:00:00+00:00,2021-08-24T03:00:00+00:00,SF Airlines,6952,O36952,CSS6952,scheduled,Shuangliu,CTU,ZUUU,NA,Shanghai Pudong International,PVG,ZSPD,2021-08-24T05:55:00+00:00,2021-08-24T05:55:00+00:00
8/24/2021,2021-08-24T00:40:00+00:00,2021-08-24T00:40:00+00:00,Pobeda,433,DP433,PBD433,scheduled,Vnukovo,VKO,UUWW,A,Bolshoye Savino,PEE,USPP,2021-08-24T04:40:00+00:00,2021-08-24T04:40:00+00:00
8/24/2021,2021-08-24T09:00:00+00:00,2021-08-24T09:00:00+00:00,Aurora,9240,HZ9240,SHU9240,scheduled,NA,NGK,UHSN,NA,Yuzhno-Sakhalinsk,UUS,UHSS,2021-08-24T10:30:00+00:00,2021-08-24T10:30:00+00:00
8/24/2021,2021-08-24T09:05:00+00:00,2021-08-24T09:05:00+00:00,Air New Zealand,5104,NZ5104,ANZ5104,cancelled,Palmerston North,PMR,NZPM,NA,Auckland International,AKL,NZAA,2021-08-24T10:15:00+00:00,2021-08-24T10:15:00+00:00
8/24/2021,2021-08-24T09:05:00+00:00,2021-08-24T09:05:00+00:00,Air China LTD,5932,CA5932,CCA5932,cancelled,Palmerston North,PMR,NZPM,NA,Auckland International,AKL,NZAA,2021-08-24T10:15:00+00:00,2021-08-24T10:15:00+00:00
8/24/2021,2021-08-24T09:25:00+00:00,2021-08-24T09:25:00+00:00,Sounds Air,902,S8902,SDA902,scheduled,Westport,WSZ,NZWS,NA,Wellington International,WLG,NZWN,2021-08-24T10:15:00+00:00,2021-08-24T10:15:00+00:00
8/24/2021,2021-08-24T00:40:00+00:00,2021-08-24T00:40:00+00:00,Pobeda,389,DP389,PBD389,scheduled,Anapa,AAQ,URKA,NA,Bolshoye Savino,PEE,USPP,2021-08-24T05:40:00+00:00,2021-08-24T05:40:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,American Airlines,7399,AA7399,AAL7399,scheduled,Tullamarine,MEL,YMML,1,Kingsford Smith,SYD,YSSY,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Air New Zealand,1810,NZ1810,ANZ1810,scheduled,Tullamarine,MEL,YMML,1,Kingsford Smith,SYD,YSSY,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Bangkok Airways,4587,PG4587,BKP4587,scheduled,Tullamarine,MEL,YMML,1,Kingsford Smith,SYD,YSSY,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Emirates,5410,EK5410,UAE5410,scheduled,Tullamarine,MEL,YMML,1,Kingsford Smith,SYD,YSSY,2021-08-24T08:25:00+00:00,2021-08-24T08:25:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Jetstar,735,JQ735,JST735,scheduled,Tullamarine,MEL,YMML,4,Launceston,LST,YMLT,2021-08-24T08:05:00+00:00,2021-08-24T08:05:00+00:00
8/24/2021,2021-08-24T07:00:00+00:00,2021-08-24T07:00:00+00:00,Qantas,5735,QF5735,QFA5735,scheduled,Tullamarine,MEL,YMML,4,Launceston,LST,YMLT,2021-08-24T08:05:00+00:00,2021-08-24T08:05:00+00:00
